3.30242,4.17231,3.83201,0.48304,0.50418,2.76252,4.56251,4.23378,0.97294,0.46951,4.28933,4.64031,3.27272,3.13346,2.83019,4.72626,4.88126,2.74107,2.57488,0.02140,3.46048,4.53665,3.61866,0.20605,0.50401,3.46929,4.53747,3.37407,1.85048,0.27980,3.89071,2.21719,2.74406,0.78758,1.38536,3.64159,2.34433,2.24970,1.20401,0.43630
3.13409,3.95926,3.99210,0.66735,0.46017,3.44053,4.63385,4.15237,1.02972,0.46979,3.79866,4.72183,2.74051,2.24113,3.20759,4.17478,5.00000,2.75429,1.87691,0.01597,4.44237,4.49344,3.78263,0.41326,0.45968,4.45018,4.49620,3.52980,2.03497,0.30339,3.38227,2.22670,2.16094,0.94041,1.41513,3.15659,2.34157,2.22022,1.38844,0.52021
3.56761,4.69186,4.14853,1.65236,0.06392,3.18123,4.35136,4.02827,2.85142,1.59611,4.82368,4.56941,4.35954,1.69081,1.88554,5.00000,4.41863,4.02670,1.16742,0.13283,3.55494,4.73746,4.08628,1.51827,0.07751,2.40524,3.12256,3.32268,2.61487,1.61390,4.40866,2.27421,4.01909,1.84552,2.12294,4.98733,2.44564,3.45892,1.18727,1.16944
3.66248,4.24702,3.87162,1.53521,0.09755,2.75970,3.67271,2.96128,2.44312,1.59362,4.57216,4.80268,3.66607,1.28369,2.52268,4.77719,4.69420,3.68526,1.32158,0.52269,3.37424,4.14085,3.87748,1.50899,0.13687,2.48542,3.51798,3.54835,2.76734,1.70610,4.12248,2.42695,3.00942,1.18668,2.74176,4.28526,2.60878,3.31301,1.47108,1.10085
3.09718,4.03201,3.72432,1.57702,0.03930,2.98236,3.93625,3.70631,2.72279,1.51911,4.77266,3.98877,3.75603,1.58826,1.75655,5.00000,3.93929,3.27295,1.13998,0.08120,3.08423,4.00629,3.73094,1.57411,0.03900,2.21378,2.63119,3.06632,2.50281,1.51548,4.66342,2.01145,3.36027,1.66684,1.76119,4.68362,2.21893,2.91978,1.21976,0.08981
3.11332,3.67910,3.80576,1.66089,0.03786,2.45915,3.27516,2.66245,2.35341,1.51811,4.36333,4.02278,3.15409,1.13382,2.40552,4.33986,3.95809,3.16749,1.32432,0.47471,2.99647,3.59395,3.82426,1.65889,0.03853,2.42054,3.26396,3.12295,2.60097,1.58965,4.11967,1.94912,2.64048,1.21625,2.41265,4.08139,2.11604,2.77991,1.39593,0.48064
0.47062,0.41939,0.32080,0.62100,0.23107,0.37128,0.53386,0.44236,0.61241,0.11306,0.35494,0.50130,0.33346,0.55649,0.21336,0.33526,0.52414,0.45546,0.49440,0.13067,0.32506,0.47716,0.36358,0.57594,0.21409,0.34720,0.44775,0.42348,0.32387,0.26854,0.21747,0.44187,0.31954,0.54438,0.16907,0.35337,0.44476,0.18168,0.34444,0.11897
0.31472,0.43217,0.36089,0.63452,0.24053,0.38720,0.55144,0.46913,0.62902,0.11579,0.37084,0.50858,0.37300,0.56964,0.22402,0.34971,0.53172,0.49387,0.51948,0.13766,0.33931,0.47558,0.39865,0.58603,0.22504,0.36148,0.46384,0.42969,0.35952,0.28914,0.21879,0.44845,0.35276,0.54668,0.17414,0.36867,0.45599,0.18600,0.35860,0.14000
2.00290,0.87912,3.02983,0.00927,3.60210,1.52147,2.80860,0.11163,0.34381,3.65994,1.21434,0.92410,3.06352,0.09253,3.50348,1.38571,2.75078,0.11540,0.00271,3.69380,1.24739,0.85592,3.08275,0.12179,3.51214,1.43067,1.93087,0.04513,3.23439,0.06094,2.74525,0.77885,2.89247,0.04556,3.34574,1.25931,2.12689,2.30720,0.47587,0.09775
1.64820,2.58341,0.48364,0.01178,2.64573,0.97745,2.72604,0.19045,0.08752,2.58514,0.95613,2.65762,0.41099,0.03964,2.56692,0.94886,2.66248,0.15769,0.01585,2.50260,1.00044,2.61288,0.43714,0.03184,2.56802,0.93736,2.69551,0.04753,2.61027,0.01052,2.49251,2.31540,0.60220,0.00000,2.31880,0.90328,2.44654,1.93504,0.06131,0.00176
1.06150,0.24671,1.21432,0.11948,0.36451,0.38394,0.47506,1.22879,0.13813,0.15972,0.42010,0.22686,1.10623,0.13220,0.38162,0.35273,0.40321,1.25351,0.26379,0.15727,0.38159,0.18232,1.08432,0.06449,0.34788,0.36017,0.50083,0.00823,1.05915,0.34494,0.20359,0.21989,1.15028,0.06007,0.14088,0.50681,0.61210,0.11619,0.40907,0.14191
0.91643,0.28368,1.20604,0.12111,0.37608,0.39214,0.49365,1.28530,0.14735,0.17389,0.42400,0.24512,1.10080,0.13828,0.38994,0.35814,0.42438,1.28747,0.27570,0.16371,0.38567,0.19654,1.08841,0.06498,0.35632,0.36589,0.51428,0.00829,1.02619,0.38118,0.18473,0.23097,1.15723,0.05393,0.14558,0.51728,0.63527,0.11503,0.41973,0.17038
1.59666,2.59571,0.45780,0.01484,2.65944,0.96545,2.74968,0.19459,0.07846,2.58086,0.94460,2.67872,0.41658,0.04061,2.56935,0.93528,2.67130,0.17389,0.04679,2.50090,0.98361,2.65688,0.44297,0.03066,2.56904,0.93384,2.69793,0.04718,2.61007,0.01321,2.50020,2.36122,0.60954,0.00018,2.42629,0.91701,2.46351,1.86694,0.04957,0.01117
1.99782,0.90136,3.12026,0.00350,3.69145,1.57271,2.85890,0.11951,0.35194,3.74025,1.26117,0.94584,3.12973,0.09008,3.58580,1.43332,2.80965,0.16428,0.00436,3.78028,1.30700,0.88366,3.13311,0.11949,3.58272,1.47875,1.98400,0.04412,3.28515,0.08373,2.77414,0.79336,2.91447,0.04492,3.39303,1.30320,2.18895,2.33619,0.46515,0.10517
0.04677,0.09049,0.14595,0.28020,0.06487,0.13744,0.18782,0.19619,0.24876,0.03086,0.11214,0.19452,0.10377,0.24167,0.06036,0.12243,0.18906,0.19679,0.21472,0.02697,0.12240,0.19096,0.10847,0.24689,0.06192,0.12519,0.18773,0.17678,0.11070,0.10051,0.10530,0.18260,0.09543,0.23040,0.02146,0.12673,0.17891,0.07338,0.14229,0.02605
1.63509,2.50440,0.16844,0.00391,2.50955,0.96084,2.45955,0.03818,0.00160,2.43365,0.90789,2.47631,0.34488,0.00269,2.34665,0.89660,2.38374,0.01667,0.00127,2.31938,0.95816,2.45609,0.34846,0.00293,2.32231,0.87367,2.59899,0.00306,2.40931,0.00054,2.31216,2.12851,0.48451,0.00261,2.08275,0.91139,2.23911,1.65816,0.00870,0.00000
0.51762,0.42935,0.77508,0.00401,0.26691,0.26943,0.35475,0.81437,0.00346,0.08223,0.23203,0.12658,0.77413,0.00292,0.28081,0.23312,0.31386,0.83441,0.00629,0.04674,0.19017,0.07905,0.75846,0.00258,0.25419,0.24536,0.35207,0.00087,0.76844,0.05641,0.07447,0.14435,0.82846,0.00215,0.04181,0.36164,0.43021,0.05491,0.21681,0.01482
1.97164,2.26087,2.21211,0.00135,3.75634,1.66474,2.89981,0.08767,0.00195,3.65781,1.23687,0.96532,3.02341,0.00080,3.46437,1.38144,2.77451,0.07350,0.00033,3.59382,1.24057,0.90180,2.99148,0.00116,3.41729,1.38777,1.89976,0.00245,3.14178,0.00360,2.58930,0.80631,2.75020,0.00124,3.22209,1.23702,2.10459,2.30069,0.14457,0.00000
1.31598,2.02623,0.11191,0.00354,2.30002,0.86368,2.25887,0.05994,0.00117,2.22911,0.81557,2.27789,0.26153,0.00233,2.13918,0.79999,2.17934,0.04419,0.00093,2.10586,0.85735,2.25234,0.27294,0.00260,2.10936,0.78916,2.48270,0.00285,2.20639,0.00055,2.12564,1.96769,0.41957,0.00257,1.91731,0.82662,2.06749,1.46153,0.00593,0.00000
0.51162,0.45365,0.74520,0.00241,0.27464,0.27535,0.36404,0.84162,0.00243,0.09903,0.23106,0.14459,0.76413,0.00220,0.28409,0.23635,0.32671,0.85291,0.00396,0.06339,0.18951,0.09471,0.75749,0.00155,0.25866,0.24865,0.36348,0.00002,0.73253,0.06088,0.08153,0.15387,0.82671,0.00129,0.05036,0.36717,0.44620,0.05892,0.21703,0.01547
2.09993,2.53496,1.68582,0.00123,3.83725,1.69393,2.98782,0.07804,0.00179,3.69840,1.27315,1.15105,3.04498,0.00076,3.49693,1.39680,2.83916,0.06180,0.00067,3.61659,1.26094,1.08827,3.01778,0.00103,3.46060,1.40303,2.00210,0.00262,3.22725,0.00227,2.68315,0.96444,2.79345,0.00114,3.29203,1.25734,2.22175,2.39625,0.14527,0.00000
0.07673,0.11884,0.19996,0.28568,0.07916,0.15548,0.21439,0.23656,0.25364,0.03638,0.12921,0.19752,0.15428,0.24632,0.07553,0.13864,0.21093,0.24417,0.22231,0.02951,0.13553,0.19200,0.15595,0.25113,0.07618,0.14181,0.21408,0.17936,0.15858,0.10861,0.10624,0.18593,0.14521,0.23104,0.02578,0.14788,0.20908,0.07590,0.15800,0.02727
0.36138,2.63291,0.11507,0.07950,0.04788,1.44946,0.82965,1.30437,0.00240,0.00382,1.41069,0.01452,1.60731,0.00171,0.00233,1.56048,0.86334,1.24539,0.04242,0.02600,1.56258,0.00897,1.51777,0.00193,0.00173,1.48478,0.98154,3.10064,2.07124,2.54703,1.12222,1.66676,0.00247,0.00199,0.01241,0.04537,0.14268,2.28569,1.09508,0.01092
0.77371,2.26309,0.17165,0.04268,0.01404,1.35940,0.91224,1.30538,0.00354,0.00238,0.98768,0.02207,1.22536,0.00200,0.00234,1.43628,1.00319,1.24483,0.01801,0.00642,1.22294,0.02046,1.23270,0.00198,0.00149,1.21753,1.48490,1.97857,2.57901,2.71558,1.84389,2.45486,0.00452,0.00150,1.56450,2.14029,2.29552,1.42188,0.01777,1.65740
0.23073,0.43820,0.69456,0.16040,0.17439,0.14811,0.36213,0.31476,0.00303,0.02909,0.21669,0.06011,0.27330,0.00201,0.01841,0.15630,0.33731,0.30003,0.19253,0.15581,0.18549,0.00268,0.25791,0.00173,0.01590,0.15172,0.37691,0.47996,0.67955,0.67714,0.08251,0.08121,0.75298,0.67557,0.02856,0.05419,0.04203,0.33109,0.05064,0.13320
0.09659,1.73716,0.51354,0.11230,0.10990,0.80787,0.49660,0.74805,0.00070,0.01820,1.03562,0.01892,1.03332,0.00096,0.01119,0.91335,0.46243,0.74689,0.12886,0.09626,1.00779,0.00374,1.00875,0.00049,0.00571,0.93264,0.56581,2.03598,0.89452,1.08833,0.16497,0.24480,0.53509,0.39916,0.21310,0.25140,0.60476,0.12759,0.00924,0.82320
0.28233,0.23104,0.15700,0.24019,0.10166,0.03445,0.28797,0.30286,0.35551,0.25384,0.04937,0.24120,0.18578,0.35515,0.25683,0.03651,0.28922,0.29869,0.10495,0.10781,0.05684,0.28122,0.19730,0.36071,0.26091,0.03778,0.30971,0.46464,0.25086,0.32637,0.17241,0.14526,0.27859,0.19540,0.22796,0.07390,0.06777,0.33976,0.10001,0.21357
0.68286,0.41344,0.44198,0.31468,0.21608,0.03942,0.49641,0.40345,0.36202,0.26188,0.06313,0.27009,0.20770,0.36153,0.26274,0.03763,0.48480,0.39158,0.23204,0.21868,0.06014,0.28219,0.20296,0.36645,0.26641,0.03921,0.48372,0.57916,0.50920,0.77071,0.21076,0.17162,0.56910,0.56391,0.04586,0.11315,0.07918,0.14267,0.00864,0.09072
0.80110,2.48294,1.81278,0.31185,0.05116,0.47676,1.97418,0.88094,0.00229,0.00237,0.35313,0.05403,0.31412,0.00034,0.00190,0.54222,1.88900,0.83877,0.02503,0.01586,0.50362,0.06989,0.47315,0.00048,0.00208,0.49035,1.78751,0.39320,4.49499,2.05582,3.00535,2.06911,0.02862,0.02480,0.01265,0.79336,0.63075,2.68764,1.96450,0.18805
0.40603,1.73806,1.83072,0.31706,0.05644,0.12472,1.76551,0.35145,0.00159,0.00357,0.12101,0.04836,0.06492,0.00027,0.00228,0.11564,1.69128,0.31619,0.02369,0.02238,0.16872,0.06119,0.15072,0.00043,0.00235,0.17759,1.14559,0.11588,4.02162,1.22237,2.36565,1.22578,0.02685,0.01757,2.45799,1.77307,0.47105,2.03686,0.03822,0.19163
5.67540,3.88312,2.82694,0.00657,4.66921,1.67793,4.60634,3.07322,0.00486,4.86431,1.61016,3.96004,2.99857,0.00620,4.77947,1.79753,4.98358,2.91452,0.16133,4.84716,1.89424,3.85896,3.02377,0.00662,4.72459,1.78549,5.08481,0.35891,4.84906,0.01012,5.54752,3.69005,3.08605,0.06489,4.55675,2.38241,4.16321,3.55971,0.24575,0.02130
1.03747,1.65922,0.81602,2.31792,0.42528,0.93950,1.20847,1.63099,2.23012,0.25592,0.82334,1.84455,0.87929,2.29930,0.44203,0.91279,1.38324,1.70289,1.88467,0.57304,0.92473,1.79306,0.89498,2.29935,0.48214,0.90312,1.56571,1.85223,0.94581,0.45813,1.23549,2.22124,0.80764,2.14272,0.12256,0.93836,0.99863,0.38836,1.12129,0.25305
2.88556,1.40826,5.50625,0.00581,1.00081,1.05134,1.35968,4.47317,0.00458,1.47011,0.32173,1.73258,5.21335,0.00651,1.26359,0.93655,1.48565,4.85596,0.24967,1.28947,0.35063,1.65877,4.83865,0.00721,1.09891,0.76363,2.10667,0.05713,4.69732,0.28137,1.07038,0.92059,5.09577,0.42975,0.57627,1.15135,1.13028,0.28995,1.56579,0.27202
6.31766,4.21161,3.13555,0.00861,5.18999,1.91480,5.11424,2.99720,0.00919,5.33988,1.94891,4.23894,3.39609,0.00776,5.26020,2.02770,5.51197,2.81128,0.16084,5.31903,2.14880,4.12291,3.42317,0.00837,5.23773,2.05234,5.60624,0.42046,5.23500,0.01243,6.22095,4.07774,3.45715,0.06324,5.11739,2.71835,4.74931,4.10726,0.29642,0.00554
2.00625,0.47121,2.37429,0.02926,1.00149,1.63986,1.88000,2.56040,0.10098,0.27521,1.27439,0.47735,2.31058,0.02622,1.13757,1.47129,1.94266,2.62162,0.19351,0.07461,1.01811,0.20906,2.34717,0.02053,1.03061,1.53998,1.63969,0.09792,2.51675,0.28644,0.46415,0.61844,2.73018,0.18055,0.04665,1.70384,2.55548,0.17304,0.91144,0.18588
2.51245,0.44847,2.36914,0.03641,1.01549,1.64345,1.88771,2.51911,0.12200,0.25696,1.34243,0.44134,2.32890,0.02967,1.13892,1.47271,1.94182,2.46820,0.20227,0.07456,1.08357,0.19070,2.34546,0.02589,1.04577,1.54681,1.65762,0.10279,2.47827,0.28506,0.48355,0.58313,2.70958,0.18936,0.03475,1.75022,2.54501,0.16987,1.00700,0.20052
0.76327,1.65052,0.74098,2.29079,0.42406,0.96729,1.24220,1.58972,2.20995,0.22990,0.86392,1.81142,0.81569,2.26975,0.44019,0.93486,1.40170,1.71041,1.88487,0.55090,0.94837,1.74422,0.82292,2.26603,0.48447,0.93532,1.57862,1.81999,0.90752,0.47316,1.21311,2.17897,0.76912,2.07962,0.11711,0.95742,1.04135,0.40249,1.14844,0.26757
2.91317,1.47082,4.99977,0.00256,1.16978,1.05728,1.49009,4.17306,0.00278,1.59813,0.27617,1.89120,4.70783,0.00407,1.42503,0.98534,1.63462,4.78184,0.24075,1.43282,0.30499,1.78122,4.37588,0.00426,1.26128,0.79643,2.19048,0.06099,4.78223,0.21203,1.32762,1.02856,4.34344,0.35695,0.84542,1.11410,1.22001,0.37356,1.25191,0.21600
0.16695,3.84192,3.60994,0.47661,0.00543,0.14284,3.84124,3.60826,0.54039,0.01897,0.16804,4.87682,3.22987,3.50798,2.56708,0.19242,4.80639,2.55326,2.96482,0.00718,0.26764,3.79456,3.46653,0.48155,0.00545,0.27917,3.40630,2.41429,0.88654,0.01916,0.19464,0.20953,3.00018,0.48362,0.12654,0.23123,0.17119,2.30891,0.81964,0.00689
0.28038,4.03022,4.06939,0.76269,0.00943,0.23245,4.06044,2.69853,0.31057,0.01651,0.20508,5.92255,2.96513,2.44262,1.67481,0.25826,5.83793,2.85152,2.18488,0.01103,0.48527,3.99272,4.07049,0.77037,0.00963,0.42816,3.88611,3.18182,0.98213,0.02016,0.19284,0.90265,2.50057,0.81110,0.11834,0.20814,0.90560,2.49981,1.06087,0.01030
2.41577,0.61432,0.99528,0.20254,0.00371,2.39922,0.62576,1.01067,0.05273,0.01836,1.21736,3.95389,1.73094,0.23070,0.08895,1.61932,3.93403,1.60402,0.22520,0.01121,2.43816,1.07961,1.63567,0.19220,0.00358,4.10313,1.07955,1.51736,0.05538,0.01687,1.11668,4.53728,2.01734,0.20697,0.08870,1.04466,4.53948,1.82738,0.24103,0.00262
3.16092,0.46057,0.69845,0.12328,0.01007,2.54154,0.45926,0.42992,0.16097,0.04490,0.83729,2.48638,1.10274,0.10985,1.35635,1.85110,2.48267,1.12959,0.11944,0.01070,4.61058,0.73690,1.01870,0.11576,0.01005,3.63116,0.56328,0.87815,0.21123,0.04024,0.74281,3.43513,1.50165,0.12499,1.41091,1.54346,3.41831,1.51365,0.16455,0.00651
0.88351,0.35561,1.18130,0.06516,0.02818,0.91694,0.38822,1.34807,3.26345,1.93906,5.56831,0.13875,0.24072,1.42523,2.55669,5.44396,0.12557,0.23461,0.98356,0.02969,2.12463,3.13272,1.63683,0.06732,0.02819,2.38080,3.18110,2.48206,3.27184,1.93917,5.55266,0.04686,0.05823,1.02465,2.60915,5.27527,0.04972,0.06312,0.05248,0.02877
1.43476,0.68073,1.41175,0.01818,0.00000,1.14229,0.54842,1.52923,3.27526,1.92072,4.97448,0.54934,0.52561,1.18262,2.29481,4.72256,0.44709,0.47506,0.60300,0.00651,3.18250,3.32780,1.95799,0.01850,0.00000,2.58585,3.18127,1.76739,3.24842,1.92072,4.97166,0.03155,0.04626,1.01249,2.35204,4.75168,0.02610,0.04706,0.02140,0.00000
4.10767,3.80587,2.36282,0.02605,0.00420,4.12253,3.72387,2.36964,0.16464,0.06167,0.39711,2.99813,2.34320,0.53827,0.25022,2.32005,2.55413,1.99222,0.36070,0.00389,3.93141,3.50629,2.02185,0.02667,0.00412,2.88850,2.19648,1.14509,0.15101,0.06093,0.46072,0.04599,0.28164,0.07592,0.16103,2.59501,0.05162,0.25631,0.01730,0.00385
2.69493,3.16737,2.14778,0.04178,0.03885,2.16799,2.91808,2.14286,0.14823,0.11799,0.32876,2.73526,2.08467,0.44263,2.67906,1.74768,2.36045,1.77378,0.33921,0.04076,2.46674,2.90142,1.90255,0.04176,0.03873,1.82288,2.81669,1.72146,0.12988,0.12094,0.23781,0.11230,0.28691,0.10954,2.69765,0.73631,0.11087,0.28075,0.05322,0.04085
1.58058,0.72942,0.39056,0.09291,0.26145,0.81196,0.37710,0.48923,0.16486,0.03748,0.18689,0.53436,0.34601,0.13053,0.32281,1.19849,0.56187,0.33934,0.10072,0.02079,1.02541,0.21971,0.36376,0.06238,0.26559,1.03689,0.22943,1.81553,3.00818,0.28284,0.49914,0.39391,0.25250,0.30762,0.54845,1.40438,0.48113,0.34697,1.53638,0.59846
3.57737,0.50787,1.73072,0.12787,0.16451,3.60999,0.49334,1.91661,1.01720,0.60767,4.79725,1.07720,0.57054,0.81561,1.78739,4.98776,1.03848,0.58860,0.55382,0.00461,5.75114,3.21684,2.39480,0.07856,0.20344,5.76062,3.26047,2.39101,0.00856,0.09093,4.16999,1.43398,0.65616,0.55305,0.21378,3.89684,1.51729,0.70570,0.36932,0.19166
2.65253,1.40714,3.12547,0.40402,0.11352,2.19548,1.72388,3.54718,0.57801,0.11195,1.65259,3.98251,3.24570,0.38909,0.19674,2.00463,4.05999,2.20309,0.36181,0.01622,2.61224,2.46659,3.00819,0.20006,0.13179,2.63823,2.33702,2.49564,0.04526,0.04236,1.37221,4.19528,3.21471,0.73013,2.53097,1.08882,4.41864,2.32943,0.48956,0.16185
3.53762,3.33069,2.07952,0.00564,0.20650,4.45228,4.80129,3.02846,0.40876,0.22238,2.14185,1.35536,1.62796,1.17019,4.46114,3.61380,2.89594,2.03972,0.51743,0.00592,3.90044,3.76714,2.15757,0.00255,0.22612,3.92185,3.75463,3.14582,3.99900,0.13593,2.01907,0.27715,0.21675,0.47991,0.26069,1.94889,0.15196,0.21441,1.87188,0.28628
3.29670,3.39335,2.31465,0.03164,0.31897,2.99325,3.28634,2.19804,0.93208,0.58470,5.20366,1.22061,1.14149,1.43288,2.40022,5.37964,2.17089,1.44004,0.84536,0.00601,3.65010,3.67412,2.15394,0.02506,0.28171,3.63992,3.66500,2.15679,0.09810,0.12779,4.73637,0.10437,0.05895,0.69491,0.08662,4.24254,0.11752,0.22512,0.07109,0.12264
0.67757,0.93431,0.81502,0.03102,0.35127,0.33201,1.13400,0.86129,0.21625,0.06087,0.13098,0.82949,0.38044,0.06043,0.36605,0.14334,0.92100,0.45176,0.04742,0.01570,0.39430,0.57685,0.59288,0.00617,0.34688,0.39427,0.57918,0.69114,0.13079,0.34115,0.32638,0.35776,0.14916,0.53710,1.85182,0.67196,0.35111,0.12057,0.30218,0.54180
0.15888,3.32938,2.68030,0.37322,0.38082,0.11731,3.92723,3.11870,0.41748,0.00787,0.13174,3.59319,2.19486,3.56333,2.61296,0.15630,3.62359,1.92048,3.00104,0.01006,0.21431,2.87953,2.27224,0.14101,0.35492,0.22293,2.88644,1.89998,0.04311,0.18123,0.38462,0.31662,1.72353,0.37633,0.13546,0.40668,0.20171,1.58222,0.64305,0.13777
0.24011,4.28905,4.25983,0.78776,0.26477,0.32219,4.69740,4.17038,0.70295,0.00677,0.16281,5.32469,2.96781,2.47753,1.69204,0.24923,5.42169,2.88456,2.21658,0.00828,0.41116,3.53358,3.54169,0.49184,0.26752,0.41317,3.53982,2.79093,0.01563,0.06670,0.19263,1.78830,2.45311,0.73816,0.17283,0.18032,1.87150,2.51106,1.01149,0.17188
6.33319,2.74441,3.19321,0.09982,0.03051,5.97955,2.71472,3.27318,9.09354,6.12188,18.52701,5.47761,4.28325,0.09163,7.24805,18.53084,5.90188,5.03439,0.14549,0.17436,5.84345,2.47264,3.35382,0.17218,0.15940,5.81594,0.72267,5.72650,9.28742,6.16650,16.49643,5.71535,4.35572,0.23511,7.33727,18.77640,4.59320,3.48440,0.24892,1.09353
9.25528,4.80789,3.83145,0.09001,0.12220,7.10504,3.62179,3.35576,9.18362,6.12788,17.07373,4.40869,3.62601,0.00582,8.01507,16.29872,5.06038,3.96115,0.14389,0.12576,8.45749,4.27433,4.04340,0.18119,0.29818,6.62788,3.36088,3.44522,9.25294,6.09486,15.11355,4.74401,3.71122,0.08900,8.04256,15.63042,5.43892,4.28175,0.33660,0.71283
1.33140,1.49760,1.43313,0.06464,0.05819,1.12561,1.15752,1.10878,0.17973,0.17761,0.61186,1.11258,1.99067,0.07433,0.24927,1.01755,1.22116,2.02301,0.08666,0.04709,1.44275,1.58889,1.50101,0.06378,0.05718,0.71200,1.36473,1.25215,0.09477,0.18913,0.80810,0.80502,1.74326,0.06821,0.68696,0.78352,0.89568,1.90139,0.07706,0.88713
0.85411,0.97118,0.92109,0.12647,0.08420,0.98609,1.02037,0.96862,0.20034,0.20394,1.19809,1.86444,1.60144,0.19197,0.15801,1.84551,1.97541,1.65333,0.12044,0.04125,1.08547,1.19006,1.14239,0.12768,0.08744,0.69504,1.30387,1.36477,0.09236,0.21561,1.27561,1.32356,1.50822,0.11917,0.65771,1.29925,1.41105,1.65415,0.10783,0.61848
8.96326,13.35858,6.17122,0.02892,0.00217,7.56121,12.35779,6.34314,0.18553,0.30813,0.92299,8.17850,4.71016,0.02851,0.44358,1.78740,6.74436,5.59652,0.01467,0.03084,9.13780,13.47638,6.06879,0.06403,0.00146,4.69446,6.80135,2.78925,0.09392,0.23950,0.71211,0.29318,0.37783,0.04853,0.45639,2.72230,2.87042,2.81276,0.05759,0.53911
7.16526,10.19558,4.50689,0.04295,0.03295,4.33558,8.06282,4.53529,0.15640,0.20677,0.81395,7.88544,4.48889,0.07409,3.37184,1.87071,6.39339,5.00802,0.02170,0.01110,5.89279,9.44260,4.23115,0.04636,0.02573,4.11957,6.99719,4.49366,0.11301,0.22416,0.68275,0.33861,0.36875,0.06502,3.70078,1.27248,0.58257,0.60321,0.03123,0.90767
