￿,39,7623
￿,39,8122
￿,39,8208
￿,39,8290
￿,39,8624
￿,39,9125
￿,39,9206
￿,39,9288
￿,39,9374
￿,38,9440
￿,38,9938
￿,38,10022
￿,38,10104
 ,32,10724
￿,37,10890
￿,37,11388
￿,37,11473
￿,38,11555
 ,32,12105
￿,37,12625
￿,38,13241
 ,32,13675
￿,37,14188
q,81,22256
a,65,22572
z,90,23008
a,65,23341
q,81,23808
1,49,24441
2,50,25308
3,51,25759
4,52,26275
3,51,26656
2,50,27175
1,49,27659
q,81,42891
a,65,42958
1,49,45923
￿,37,49924
￿,38,50258
￿,38,50758
￿,38,50842
 ,32,51441
￿,37,52141
￿,37,52641
-,45,66592
-,45,68592
-,45,69091
-,45,69176
-,45,69258
-,45,69341
-,45,69426
-,45,69508
-,45,69591
=,61,70426
=,61,70926
=,61,71008
=,61,71092
=,61,71175
=,61,71258
=,61,71342
=,61,71425
=,61,71508
=,61,71591
=,61,71675
=,61,71759
=,61,71842
=,61,71925
=,61,72009
=,61,72091
=,61,72178
=,61,72259
=,61,72341
=,61,72425
=,61,72509
=,61,72591
=,61,72677
=,61,72758
=,61,72841
=,61,72925
=,61,73009
=,61,73095
=,61,73176
=,61,73258
],93,73275
],93,73775
],93,73859
],93,73942
[,91,74209
[,91,74708
[,91,74791
[,91,74875
[,91,74961
[,91,75042
[,91,75127
[,91,75211
[,91,75292
[,91,75376
[,91,75459
[,91,75544
[,91,75626
[,91,75708
[,91,75792
[,91,75875
[,91,75957
[,91,76044
[,91,76127
[,91,76209
[,91,76292
[,91,76375
[,91,76461
[,91,76544
[,91,76625
[,91,76709
[,91,76792
[,91,76875
[,91,76958
[,91,77042
[,91,77125
[,91,77209
[,91,77294
[,91,77375
[,91,77460
[,91,78876
[,91,79376
[,91,79459
[,91,79542
[,91,79626
[,91,79709
[,91,79794
[,91,79875
],93,80208
],93,80711
],93,80809
],93,80892
],93,80978
],93,81059
],93,81141
],93,81225
],93,81309
],93,81392
],93,81477
],93,81560
],93,81642
],93,81725
],93,81809
],93,81892
],93,81975
],93,82058
],93,82142
],93,82225
],93,82309
],93,82394
],93,82475
],93,82559
],93,82642
],93,82725
],93,82808
],93,82892
],93,82975
],93,83059
],93,83142
],93,83226
],93,83311
],93,83393
],93,83476
],93,83559
],93,83644
],93,83725
],93,83811
],93,83892
],93,83978
],93,84060
],93,84145
],93,84225
],93,84310
],93,84392
],93,84476
],93,84559
],93,84642
],93,84726
],93,84811
],93,84892
],93,84977
],93,85059
],93,85142
],93,85226
],93,85309
],93,85392
],93,85476
],93,85559
],93,85642
],93,85726
],93,85812
],93,85894
],93,85977
],93,86059
],93,86142
],93,86226
],93,86309
],93,86392
],93,86477
],93,86558
[,91,86892
],93,86892
],93,87394
],93,87475
],93,87559
],93,87646
],93,87725
],93,87809
],93,87892
],93,87979
],93,88061
],93,88142
],93,88226
],93,88311
],93,88394
],93,88478
],93,88559
],93,88642
],93,88726
],93,88809
],93,88894
],93,88975
],93,89059
],93,89145
],93,89226
-,45,89994
￿,37,91093
￿,37,92709
￿,37,93108
￿,37,93829
1,49,95042
1,49,95227
1,49,95393
1,49,95626
1,49,95842
￿,37,97560
￿,37,98059
￿,37,98160
￿,37,98243
￿,37,98312
￿,37,98409
￿,37,98494
￿,37,98579
￿,37,98661
￿,37,98742
￿,37,98810
￿,37,98913
￿,37,98994
￿,38,99043
￿,38,99542
￿,38,99627
￿,38,99709
 ,32,99842
￿,37,100393
￿,38,100747
 ,32,101342
￿,37,101744
￿,37,102244
￿,37,102329
￿,37,102410
￿,38,103910
 ,32,104477
￿,39,105227
￿,38,105494
 ,32,106059
￿,37,106242
￿,38,106479
￿,39,107043
 ,32,107142
￿,38,107628
 ,32,107743
￿,37,108179
￿,37,108676
￿,37,108760
￿,37,108843
￿,37,112196
￿,37,112693
￿,37,112777
￿,38,113093
 ,32,113277
 ,32,113777
￿,39,114480
1,49,120860
2,50,121127
3,51,121413
2,50,121813
1,49,122097
2,50,181130
1,49,181600
2,50,181850
1,49,182181
2,50,182448
1,49,182851
2,50,183130
1,49,183514
1,49,184501
1,49,185269
2,50,185584
3,51,185919
1,49,187100
