[,91,12687
],93,12754
],93,13254
-,45,14120
-,45,14619
-,45,14705
-,45,14786
-,45,14872
-,45,14955
-,45,15037
-,45,15121
d,68,15253
q,81,15854
￿,16,16255
S,83,16620
_,45,16804
+,61,16921
r,82,17104
1,49,17539
[,91,18139
s,83,18139
],93,18271
d,68,18486
q,81,18737
-,45,18986
r,82,19071
s,83,19355
r,82,19838
],93,19922
[,91,20021
q,81,20406
-,45,20688
s,83,20989
f,70,21306
q,81,21806
-,45,21872
],93,22019
r,82,22219
s,83,22621
[,91,22672
-,45,23019
q,81,23187
],93,23319
[,91,23420
r,82,23573
d,68,23836
-,45,23906
=,61,24153
2,50,24538
[,91,25021
],93,25120
d,68,25455
t,84,25804
r,82,26188
[,91,26606
],93,26688
q,81,26971
w,87,27455
￿,16,27605
W,87,27772
{,91,28040
],93,28138
e,69,28654
s,83,28987
-,45,29221
q,81,29556
],93,29889
[,91,30037
d,68,30305
z,90,30819
-,45,31055
q,81,31304
],93,31556
e,69,31906
d,68,32290
f,70,32637
s,83,33054
w,87,34506
￿,16,35272
D,68,35620
D,68,36120
D,68,36207
D,68,36289
D,68,36371
{,91,36422
[,91,36922
[,91,37005
[,91,37087
[,91,37172
[,91,37255
[,91,37340
f,70,37406
q,81,37905
],93,38155
[,91,38556
f,70,38940
s,83,39504

,10,39770

,10,40274

,10,40356

,10,40438

,10,40521

,10,40607

,10,40690

,10,40772
￿,16,40840
,10,40857
,10,40940
,10,41023
,10,41107
,10,41190
,10,41271
,10,41356
,10,41440
,10,41524
,10,41607
J,74,41622
J,74,42237
J,74,42388
J,74,42789
J,74,43339
￿,16,45204
R,82,45773
_,45,45823
_,45,46322
￿,16,46857
-,45,47556

,10,47673
=,61,47991
u,85,48257
￿,16,48556

,10,49356
=,61,49473
=,61,49973
=,61,50056
=,61,50157
=,61,50240
=,61,50323
=,61,50407
=,61,50489
=,61,50572
=,61,50639
=,61,50723
i,73,50739
￿,16,51773
e,69,52056

,10,53422
=,61,53523
=,61,54023
=,61,54106
=,61,54191
=,61,54273
=,61,54356
=,61,54440
=,61,54523
=,61,54606
=,61,54689
=,61,54773
k,75,54806
￿,16,56123
d,68,56323

,10,56606
=,61,56774
=,61,57273
=,61,57356
=,61,57439
=,61,57522
=,61,57607
=,61,57690
=,61,57789
=,61,57873
=,61,57958
=,61,58039
=,61,58124
=,61,58206
=,61,58291
=,61,58373
=,61,58457
=,61,58541
=,61,58623
=,61,58707
=,61,58790
=,61,58872
=,61,58957
=,61,59040
=,61,59123
=,61,59206
=,61,59290
=,61,59374
=,61,59456
=,61,59541
,,44,59606
m,77,60823
n,78,62089
￿,16,62907
M,77,63839
￿,16,64557
<,44,64756
<,44,65040
<,44,65308
￿,16,65707
K,75,65874
￿,16,66374
I,73,66624
￿,16,67274
U,85,67340
U,85,67673
J,74,67925

,10,68574
-,45,68824
=,61,69457
=,61,69957
=,61,70042
=,61,70125
=,61,70207
=,61,70289
=,61,70374
=,61,70456
8,56,70490
￿,16,70690

,10,71222
=,61,71274
7,55,71641
￿,16,71907
=,61,72340

,10,72358

,10,72856
7,55,72907

,10,73625
=,61,73674
8,56,74041
8,56,74323
￿,16,74873
*,56,75207
￿,16,76089
*,56,76441
*,56,76624
*,56,76792
*,56,76990
*,56,77192
*,56,77359
[,91,77723
],93,77808
-,45,78091
￿,16,78591
J,74,81272
J,74,81890
J,74,82041
￿,16,82975
d,68,83259
[,91,83391
p,80,83441
[,91,83441
[,91,83508
q,81,83709
e,69,84156
q,81,84491
8,56,84592
￿,16,84956
[,91,86558
9,57,86558
9,57,87076
9,57,87156
9,57,87241
[,91,88391
8,56,88408
8,56,88909
8,56,88991
8,56,89076
8,56,89158
8,56,89242
￿,16,89823
{,91,90774
*,56,90807
{,91,91058
￿,16,92024
{,91,92091
*,56,92107
￿,16,93491
{,91,94523
￿,16,95240
{,91,95658
*,56,95674
￿,16,97041
M,77,98024
{,91,98076
{,91,98575
{,91,98658
{,91,98741
{,91,98824
{,91,98907
{,91,98991
{,91,99075
{,91,99158
[,91,99659
￿,16,99742
{,91,100374
<,44,100391
￿,16,102139
K,75,102907
{,91,102907
￿,16,104143
{,91,105207
N,78,105224
￿,16,107010
{,91,107209
>,46,107624
￿,16,108410
{,91,109842
<,44,110024
￿,16,111624
},93,112143
J,74,112460
d,68,115427
q,81,116092
f,70,116543
q,81,117076
￿,16,118258
$,52,118909
￿,16,119727
￿,16,119924
